frame,pc,system_input,player_input,player_state_2800,airborne_20b0,rider_x_2646,rider_y_2644,jump_anim_20b4,jump_acc_20b5,scroll_command_20b1,scroll_acc_2203,activation_acc_20c2,course_index_2208,course_state_20bc,state_20bd,state_20be,state_20bf,score_bcd_20a0,object_26d0_status,object_26d0_x88,object_26d0_y,object_26d0_timer,object_26d0_code,object_26d0_attr,frame_byte_14,lives_2200,extra_220a,coin_220b,missed_220c,bb_20bb,c1_20c1,c4_20c4,phase_05,phase_06,cb_20cb
159,600e,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
160,600a,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
161,6006,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
162,600e,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
163,600a,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
164,6006,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
165,600e,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
166,600a,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
167,6006,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
168,600e,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
169,600a,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
170,6006,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
171,600e,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
172,600a,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
173,6006,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
174,600e,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
175,600a,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
176,6006,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
177,600e,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
178,600a,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
179,6006,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
180,600e,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
181,600a,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
182,6006,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
183,600e,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
184,600a,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
185,6006,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
186,6025,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
187,cac4,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
188,cac4,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
189,cac7,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
190,cac3,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
191,cac4,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
192,cac4,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
193,cac6,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
194,cac8,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
195,cac4,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
196,cac4,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
197,cac4,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
198,cac7,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
199,cac3,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
200,cac4,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
201,cac4,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
202,cac6,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
203,cac8,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
204,cac4,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
205,cac4,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
206,cac4,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
207,cac7,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
208,cac3,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
209,cac4,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
210,cac4,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
211,cac6,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
212,cac8,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
213,cac4,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
214,cac4,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
215,cac4,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
216,cac7,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
217,cac3,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
218,cac4,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
219,cac4,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
220,cac6,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
221,cac8,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
222,cac4,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
223,cac4,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
224,cac4,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
225,cac7,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
226,cac3,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
227,cac4,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
228,cac4,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
229,cac6,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
230,cac8,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
231,cac4,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
232,cac4,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
233,cac4,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
234,61b4,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
235,60f6,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,00,00,00,00,00,00,00,0000,00,00,00
236,60f6,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,01,00,00,00,00,00,00,0000,01,00,00
237,6231,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,02,00,00,00,00,00,00,0000,01,00,00
238,60ee,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,03,00,00,00,00,00,00,0000,01,00,00
239,60ef,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,04,00,00,00,00,00,00,0000,01,00,00
240,60ef,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,05,00,00,00,00,00,00,0000,01,00,00
241,60f0,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,06,00,00,00,00,00,00,0000,01,00,00
242,60f1,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,07,00,00,00,00,00,00,0000,01,00,00
243,60f1,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,08,00,00,00,00,00,00,0000,01,00,00
244,60f2,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,09,00,00,00,00,00,00,0000,01,00,00
245,60f3,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,0a,00,00,00,00,00,00,0000,01,00,00
246,60f6,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,0b,00,00,00,00,00,00,0000,01,00,00
247,60f6,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,0c,00,00,00,00,00,00,0000,01,00,00
248,6204,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,0d,00,00,00,00,00,00,0000,01,00,00
249,6205,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,0e,00,00,00,00,00,00,0000,01,00,00
250,6205,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,0f,00,00,00,00,00,00,0000,01,00,00
251,6206,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,10,00,00,00,00,00,00,0000,01,00,00
252,6208,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,11,00,00,00,00,00,00,0000,01,00,00
253,6208,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,12,00,00,00,00,00,00,0000,01,00,00
254,622e,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,13,00,00,00,00,00,00,0000,01,00,00
255,622e,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,14,00,00,00,00,00,00,0000,01,00,00
256,622e,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,15,00,00,00,00,00,00,0000,01,00,00
257,622f,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,16,00,00,00,00,00,00,0000,01,00,00
258,6231,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,17,00,00,00,00,00,00,0000,01,00,00
259,6206,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,18,00,00,00,00,00,00,0000,01,00,00
260,60f5,ff,ff,00,00,120,100,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,7800,100,00,87,80,19,00,00,00,00,00,00,0000,02,00,00
261,622e,ff,ff,00,00,119,101,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,7af7,100,00,87,84,1a,00,00,00,00,00,00,0000,02,00,00
262,60f1,ff,ff,00,00,118,103,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,7dee,100,00,87,85,1b,00,00,00,00,00,00,0000,02,00,00
263,6205,ff,ff,00,00,117,105,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,80e5,101,00,87,87,1c,00,00,00,00,00,00,0000,02,00,00
264,60ef,ff,ff,00,00,116,107,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,83dc,101,00,87,8b,1d,00,00,00,00,00,00,0000,02,00,00
265,60f5,ff,ff,00,00,115,108,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,86d3,102,00,87,80,1e,00,00,00,00,00,00,0000,02,00,00
266,622e,ff,ff,00,00,114,110,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,89ca,102,00,87,84,1f,00,00,00,00,00,00,0000,02,00,00
267,60f1,ff,ff,00,00,113,112,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,8cc1,102,00,87,85,20,00,00,00,00,00,00,0000,02,00,00
268,6207,ff,ff,00,00,113,114,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,8fb8,103,00,87,87,21,00,00,00,00,00,00,0000,02,00,00
269,60ef,ff,ff,00,00,112,116,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,92af,103,00,87,8b,22,00,00,00,00,00,00,0000,02,00,00
270,6203,ff,ff,00,00,111,117,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,95a6,104,00,87,80,23,00,00,00,00,00,00,0000,02,00,00
271,622e,ff,ff,00,00,110,119,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,989d,104,00,87,84,24,00,00,00,00,00,00,0000,02,00,00
272,60f2,ff,ff,00,00,109,121,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,9b94,104,00,87,85,25,00,00,00,00,00,00,0000,02,00,00
273,6207,ff,ff,00,00,108,123,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,9e8b,105,00,87,87,26,00,00,00,00,00,00,0000,02,00,00
274,60ef,ff,ff,00,00,107,125,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,a182,105,00,87,8b,27,00,00,00,00,00,00,0000,02,00,00
275,60f6,ff,ff,00,00,106,126,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,a479,106,00,87,80,28,00,00,00,00,00,00,0000,02,00,00
276,622f,ff,ff,00,00,106,128,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,a770,106,00,87,84,29,00,00,00,00,00,00,0000,02,00,00
277,60f2,ff,ff,00,00,105,130,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,aa67,106,00,87,85,2a,00,00,00,00,00,00,0000,02,00,00
278,6208,ff,ff,00,00,104,132,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,ad5e,107,00,87,87,2b,00,00,00,00,00,00,0000,02,00,00
279,60ef,ff,ff,00,00,103,133,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,b055,107,00,87,8b,2c,00,00,00,00,00,00,0000,02,00,00
280,6205,ff,ff,00,00,102,135,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,b34c,108,00,87,80,2d,00,00,00,00,00,00,0000,02,00,00
281,622e,ff,ff,00,00,101,137,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,b643,108,00,87,84,2e,00,00,00,00,00,00,0000,02,00,00
282,6206,ff,ff,00,00,100,139,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,b93a,109,00,87,85,2f,00,00,00,00,00,00,0000,02,00,00
283,6205,ff,ff,00,00,99,141,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,bc31,109,00,87,87,30,00,00,00,00,00,00,0000,02,00,00
284,60ef,ff,ff,00,00,99,142,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,bf28,109,00,87,8b,31,00,00,00,00,00,00,0000,02,00,00
285,60f5,ff,ff,00,00,98,144,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,c21f,110,00,87,80,32,00,00,00,00,00,00,0000,02,00,00
286,622e,ff,ff,00,00,97,146,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,c516,110,00,87,84,33,00,00,00,00,00,00,0000,02,00,00
287,6204,ff,ff,00,00,96,148,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,c80d,111,00,87,85,34,00,00,00,00,00,00,0000,02,00,00
288,60f1,ff,ff,00,00,95,150,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,cb04,111,00,87,87,35,00,00,00,00,00,00,0000,02,00,00
289,6206,ff,ff,00,00,94,151,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,cdfb,111,00,87,8b,36,00,00,00,00,00,00,0000,02,00,00
290,60f1,ff,ff,00,00,93,153,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,d0f2,112,00,87,80,37,00,00,00,00,00,00,0000,02,00,00
291,60f1,ff,ff,00,00,92,155,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,d3e9,112,00,87,84,38,00,00,00,00,00,00,0000,02,00,00
292,6206,ff,ff,00,00,92,157,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,d6e0,113,00,87,85,39,00,00,00,00,00,00,0000,02,00,00
293,60f2,ff,ff,00,00,91,159,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,d9d7,113,00,87,87,3a,00,00,00,00,00,00,0000,02,00,00
294,60f4,ff,ff,00,00,90,160,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,dcce,113,00,87,8b,3b,00,00,00,00,00,00,0000,02,00,00
295,6207,ff,ff,00,00,89,162,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,dfc5,114,00,87,80,3c,00,00,00,00,00,00,0000,02,00,00
296,60f6,ff,ff,00,00,88,164,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,e2bc,114,00,87,84,3d,00,00,00,00,00,00,0000,02,00,00
297,622e,ff,ff,00,00,87,166,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,e5b3,115,00,87,85,3e,00,00,00,00,00,00,0000,02,00,00
298,60f1,ff,ff,00,00,86,167,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,e8aa,115,00,87,87,3f,00,00,00,00,00,00,0000,02,00,00
299,6206,ff,ff,00,00,85,169,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,eba1,115,00,87,8b,40,00,00,00,00,00,00,0000,02,00,00
300,6206,ff,ff,00,00,85,171,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,ee98,116,00,87,80,41,00,00,00,00,00,00,0000,02,00,00
301,60f1,fe,ff,00,00,84,173,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,788f,100,00,87,84,42,00,00,00,00,00,00,0000,02,00,00
302,60ee,fe,ff,00,00,83,175,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,7b86,101,00,87,85,43,00,00,00,00,00,00,0000,02,00,00
303,60ee,fe,ff,00,00,82,176,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,7e7d,101,00,87,87,44,00,00,00,00,00,00,0000,02,00,00
304,622d,fe,ff,00,00,81,178,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,8174,102,00,87,8b,45,00,00,00,00,00,00,0000,02,00,00
305,60ef,fe,ff,00,00,80,180,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,846b,102,00,87,80,46,00,00,00,00,00,00,0000,02,00,00
306,622e,fe,ff,00,00,79,182,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,8762,102,00,87,84,47,00,00,00,00,00,00,0000,02,00,00
307,622e,ff,ff,00,00,78,184,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,8a59,103,00,87,85,48,00,00,00,00,00,00,0000,02,00,00
308,60f1,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0059,0,00,87,85,49,00,00,00,00,00,00,0000,01,00,00
309,6209,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,4a,00,00,00,00,00,00,0000,01,00,00
310,60f1,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,4b,00,00,00,00,00,00,0000,01,00,00
311,620a,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,4c,00,00,00,00,00,00,0000,01,00,00
312,60f2,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,4d,00,00,00,00,00,00,0000,01,00,00
313,6206,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,4e,00,00,00,00,00,00,0000,01,00,00
314,60ef,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,4f,00,00,00,00,00,00,0000,01,00,00
315,6208,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,50,00,00,00,00,00,00,0000,01,00,00
316,60f0,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,51,00,00,00,00,00,00,0000,01,00,00
317,6209,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,52,00,00,00,00,00,00,0000,01,00,00
318,60f5,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,53,00,00,00,00,00,00,0000,01,00,00
319,6231,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,54,00,00,00,00,00,00,0000,01,00,00
320,6209,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,55,00,00,00,00,00,00,0000,01,00,00
321,60f4,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,56,00,00,00,00,00,00,0000,01,00,00
322,6231,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,57,00,00,00,00,00,00,0000,01,00,00
323,6208,ff,ff,00,00,0,0,00,0000,0000,0000,0000,00,00,00,00,00,000000,00,0000,0,00,00,00,58,00,00,00,00,00,00,0000,01,00,00
