frame,24b0_st,24b0_x,24b0_b1b2,24b0_b8,24f0_st,24f0_x,24f0_b1b2,24f0_b8,2530_st,2530_x,2530_b1b2,2530_b8,2570_st,2570_x,2570_b1b2,2570_b8,2580_st,2580_x,2580_b1b2,2580_b8,25e0_st,25e0_x,25e0_b1b2,25e0_b8,26d0_st,26d0_x,26d0_b1b2,26d0_b8,2700_st,2700_x,2700_b1b2,2700_b8,2730_st,2730_x,2730_b1b2,2730_b8,2760_st,2760_x,2760_b1b2,2760_b8
2209,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2210,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2211,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2212,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2213,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2214,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2215,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2216,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2217,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2218,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2219,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2220,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2221,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2222,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2223,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2224,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2225,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2226,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2227,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2228,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2229,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2230,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2231,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2232,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2233,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2234,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2235,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2236,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2237,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2238,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2239,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2240,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2241,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2242,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2243,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2244,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2245,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2246,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2247,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2248,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2249,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2250,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2251,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2252,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2253,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2254,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2255,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2256,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2257,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2258,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2259,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2260,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2261,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2262,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2263,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2264,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2265,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2266,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2267,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2268,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2269,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2270,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2271,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2272,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2273,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2274,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2275,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2276,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2277,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2278,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2279,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2280,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2281,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2282,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2283,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2284,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2285,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2286,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2287,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2288,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2289,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2290,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2291,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2292,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2293,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2294,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2295,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2296,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2297,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2298,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2299,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
2300,ff,7800,f3ff,00,ff,7800,7100,00,00,7800,7000,00,00,7800,feff,00,fe,7800,3800,00,01,7800,5cfc,00,00,7800,6902,00,fe,7800,2e00,00,ff,7800,42ff,00,fc,7800,54fe,00
2301,ff,7701,f3ff,00,ff,78d4,7100,00,00,78e5,7000,00,00,77e6,feff,00,fe,78e8,3800,00,01,7440,5cfc,00,00,7af7,6902,00,fe,78d0,2e00,00,ff,7755,42ff,00,fc,7670,54fe,00
2302,ff,7602,f3ff,00,ff,79a8,7100,00,00,79ca,7000,00,00,77cc,feff,00,fe,79d0,3800,00,01,7080,5cfc,00,00,7dee,6902,00,fe,79a0,2e00,00,ff,76aa,42ff,00,fc,74e0,54fe,00
2303,ff,7503,f3ff,00,ff,7a7c,7100,00,00,7aaf,7000,00,00,77b2,feff,00,fe,7ab8,3800,00,01,6cc0,5cfc,00,00,80e5,6902,00,fe,7a70,2e00,00,ff,75ff,42ff,00,fc,7350,54fe,00
2304,ff,7404,f3ff,00,ff,7b50,7100,00,00,7b94,7000,00,00,7798,feff,00,fe,7ba0,3800,00,01,6900,5cfc,00,00,83dc,6902,00,fe,7b40,2e00,00,ff,7554,42ff,00,fc,71c0,54fe,00
2305,ff,7305,f3ff,00,ff,7c24,7100,00,00,7c79,7000,00,00,777e,feff,00,fe,7c88,3800,00,01,6540,5cfc,00,00,86d3,6902,00,fe,7c10,2e00,00,ff,74a9,42ff,00,fc,7030,54fe,00
2306,ff,7206,f3ff,00,ff,7cf8,7100,00,00,7d5e,7000,00,00,7764,feff,00,fe,7d70,3800,00,01,6180,5cfc,00,00,89ca,6902,00,fe,7ce0,2e00,00,ff,73fe,42ff,00,fc,6ea0,54fe,00
2307,ff,7107,f3ff,00,ff,7dcc,7100,00,00,7e43,7000,00,00,774a,feff,00,fe,7e58,3800,00,01,5dc0,5cfc,00,00,8cc1,6902,00,fe,7db0,2e00,00,ff,7353,42ff,00,fc,6d10,54fe,00
2308,ff,7008,f3ff,00,ff,7ea0,7100,00,00,7f28,7000,00,00,7730,feff,00,fe,7f40,3800,00,01,5a00,5cfc,00,00,8fb8,6902,00,fe,7e80,2e00,00,ff,72a8,42ff,00,fc,6b80,54fe,00
2309,ff,6f09,f3ff,00,ff,7f74,7100,00,00,800d,7000,00,00,7716,feff,00,fe,8028,3800,00,01,5640,5cfc,00,00,92af,6902,00,fe,7f50,2e00,00,ff,71fd,42ff,00,fc,69f0,54fe,00
2310,ff,6e0a,f3ff,00,ff,8048,7100,00,00,80f2,7000,00,00,76fc,feff,00,fe,8110,3800,00,01,5280,5cfc,00,00,95a6,6902,00,fe,8020,2e00,00,ff,7152,42ff,00,fc,6860,54fe,00
2311,ff,6d0b,f3ff,00,ff,811c,7100,00,00,81d7,7000,00,00,76e2,feff,00,fe,81f8,3800,00,01,4ec0,5cfc,00,00,989d,6902,00,fe,80f0,2e00,00,ff,70a7,42ff,00,fc,66d0,54fe,00
2312,ff,6c0c,f3ff,00,ff,81f0,7100,00,00,82bc,7000,00,00,76c8,feff,00,fe,82e0,3800,00,01,4b00,5cfc,00,00,9b94,6902,00,fe,81c0,2e00,00,ff,6ffc,42ff,00,fc,6540,54fe,00
2313,ff,6b0d,f3ff,00,ff,82c4,7100,00,00,83a1,7000,00,00,76ae,feff,00,fe,83c8,3800,00,01,4740,5cfc,00,00,9e8b,6902,00,fe,8290,2e00,00,ff,6f51,42ff,00,fc,63b0,54fe,00
2314,ff,6a0e,f3ff,00,ff,8398,7100,00,00,8486,7000,00,00,7694,feff,00,fe,84b0,3800,00,01,4380,5cfc,00,00,a182,6902,00,fe,8360,2e00,00,ff,6ea6,42ff,00,fc,6220,54fe,00
2315,ff,690f,f3ff,00,ff,846c,7100,00,00,856b,7000,00,00,767a,feff,00,fe,8598,3800,00,01,3fc0,5cfc,00,00,a479,6902,00,fe,8430,2e00,00,ff,6dfb,42ff,00,fc,6090,54fe,00
2316,ff,6810,f3ff,00,ff,8540,7100,00,00,8650,7000,00,00,7660,feff,00,fe,8680,3800,00,01,3c00,5cfc,00,00,a770,6902,00,fe,8500,2e00,00,ff,6d50,42ff,00,fc,5f00,54fe,00
2317,ff,6711,f3ff,00,ff,8614,7100,00,00,8735,7000,00,00,7646,feff,00,fe,8768,3800,00,01,3840,5cfc,00,00,aa67,6902,00,fe,85d0,2e00,00,ff,6ca5,42ff,00,fc,5d70,54fe,00
2318,ff,6612,f3ff,00,ff,86e8,7100,00,00,881a,7000,00,00,762c,feff,00,fe,8850,3800,00,01,3480,5cfc,00,00,ad5e,6902,00,fe,86a0,2e00,00,ff,6bfa,42ff,00,fc,5be0,54fe,00
2319,ff,6513,f3ff,00,ff,87bc,7100,00,00,88ff,7000,00,00,7612,feff,00,fe,8938,3800,00,01,30c0,5cfc,00,00,b055,6902,00,fe,8770,2e00,00,ff,6b4f,42ff,00,fc,5a50,54fe,00
2320,ff,6414,f3ff,00,ff,8890,7100,00,00,89e4,7000,00,00,75f8,feff,00,fe,8a20,3800,00,01,2d00,5cfc,00,00,b34c,6902,00,fe,8840,2e00,00,ff,6aa4,42ff,00,fc,58c0,54fe,00
2321,ff,6315,f3ff,00,ff,8964,7100,00,00,8ac9,7000,00,00,75de,feff,00,fe,8b08,3800,00,01,2940,5cfc,00,00,b643,6902,00,fe,8910,2e00,00,ff,69f9,42ff,00,fc,5730,54fe,00
2322,ff,6216,f3ff,00,ff,8a38,7100,00,00,8bae,7000,00,00,75c4,feff,00,fe,8bf0,3800,00,01,2580,5cfc,00,00,b93a,6902,00,fe,89e0,2e00,00,ff,694e,42ff,00,fc,55a0,54fe,00
2323,ff,6117,f3ff,00,ff,8b0c,7100,00,00,8c93,7000,00,00,75aa,feff,00,fe,8cd8,3800,00,01,21c0,5cfc,00,00,bc31,6902,00,fe,8ab0,2e00,00,ff,68a3,42ff,00,fc,78a0,54fe,00
2324,ff,6018,f3ff,00,ff,8be0,7100,00,00,8d78,7000,00,00,7590,feff,00,fe,8dc0,3800,00,01,1e00,5cfc,00,00,bf28,6902,00,fe,8b80,2e00,00,ff,67f8,42ff,00,fc,7710,54fe,00
2325,ff,5f19,f3ff,00,ff,8cb4,7100,00,00,8e5d,7000,00,00,7576,feff,00,fe,8ea8,3800,00,01,1a40,5cfc,00,00,c21f,6902,00,fe,8c50,2e00,00,ff,674d,42ff,00,fc,7580,54fe,00
2326,ff,5e1a,f3ff,00,ff,8d88,7100,00,00,8f42,7000,00,00,755c,feff,00,fe,8f90,3800,00,01,1680,5cfc,00,00,c516,6902,00,fe,8d20,2e00,00,ff,66a2,42ff,00,fc,73f0,54fe,00
2327,ff,5d1b,f3ff,00,ff,8e5c,7100,00,00,9027,7000,00,00,7542,feff,00,fe,9078,3800,00,01,12c0,5cfc,00,00,c80d,6902,00,fe,8df0,2e00,00,ff,65f7,42ff,00,fc,7260,54fe,00
2328,ff,5c1c,f3ff,00,ff,8f30,7100,00,00,910c,7000,00,00,7528,feff,00,fe,9160,3800,00,01,0f00,5cfc,00,00,cb04,6902,00,fe,8ec0,2e00,00,ff,654c,42ff,00,fc,70d0,54fe,00
2329,ff,5b1d,f3ff,00,ff,9004,7100,00,00,91f1,7000,00,00,750e,feff,00,fe,9248,3800,00,01,0b40,5cfc,00,00,cdfb,6902,00,fe,8f90,2e00,00,ff,64a1,42ff,00,fc,6f40,54fe,00
2330,ff,5a1e,f3ff,00,ff,90d8,7100,00,00,92d6,7000,00,00,74f4,feff,00,fe,9330,3800,00,01,0780,5cfc,00,00,d0f2,6902,00,fe,9060,2e00,00,ff,63f6,42ff,00,fc,6db0,54fe,00
2331,ff,591f,f3ff,00,ff,91ac,7100,00,00,93bb,7000,00,00,74da,feff,00,fe,9418,3800,00,01,03c0,5cfc,00,00,d3e9,6902,00,fe,9130,2e00,00,ff,634b,42ff,00,fc,6c20,54fe,00
2332,ff,5820,f3ff,00,ff,9280,7100,00,00,94a0,7000,00,00,74c0,feff,00,fe,9500,3800,00,01,0000,5cfc,00,00,d6e0,6902,00,fe,9200,2e00,00,ff,62a0,42ff,00,fc,6a90,54fe,00
2333,ff,5721,f3ff,00,ff,9354,7100,00,00,9585,7000,00,00,74a6,feff,00,fe,95e8,3800,00,01,7840,5cfc,00,00,d9d7,6902,00,fe,92d0,2e00,00,ff,61f5,42ff,00,fc,6900,54fe,00
2334,ff,5622,f3ff,00,ff,9428,7100,00,00,966a,7000,00,00,748c,feff,00,fe,96d0,3800,00,01,7480,5cfc,00,00,dcce,6902,00,fe,93a0,2e00,00,ff,614a,42ff,00,fc,6770,54fe,00
